,General Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not
3760,P210617BFKAAAB,"CAP-CERM,10uF,10%,10V,X7R,,0805",C67013,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.032,,,0.032,USD,Actual,,,FCA,,1.00%,0.032,USD,0.032,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210617BFKAAAB,"CAP-CERM,10uF,10%,10V,X7R,,0805",0.000,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3770,P210617BFKAAAB,"CAP-CERM,10uF,10%,10V,X7R,,0805",C67014,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.032,,,0.032,USD,Actual,,,FCA,,1.00%,0.032,USD,0.032,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210617BFKAAAB,"CAP-CERM,10uF,10%,10V,X7R,,0805",0.000,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3780,P210517BFKAAAA,"CAP-CERM,1,000uF,10,0000%,10,000V,X7R,,0603",C67015,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,TDK CORP OF AMERICA,,0.0046,,,0.0046,USD,Actual,,,FCA,,1.00%,0.0046,USD,0.0046,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210517BFKAAAA,"CAP-CERM,1,000uF,10,0000%,10,000V,X7R,,0603",0.000,0,TDK CORP OF AMERICA
3790,P210517BFKAAAA,"CAP-CERM,1,000uF,10,0000%,10,000V,X7R,,0603",C67016,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,TDK CORP OF AMERICA,,0.0046,,,0.0046,USD,Actual,,,FCA,,1.00%,0.0046,USD,0.0046,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210517BFKAAAA,"CAP-CERM,1,000uF,10,0000%,10,000V,X7R,,0603",0.000,0,TDK CORP OF AMERICA
3800,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",C67017,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,TDK CORP OF AMERICA,,0.0094,,,0.0094,USD,Actual,,,FCA,,1.00%,0.0094,USD,0.0094,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",0.000,0,TDK CORP OF AMERICA
3810,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",C67018,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,TDK CORP OF AMERICA,,0.0094,,,0.0094,USD,Actual,,,FCA,,1.00%,0.0094,USD,0.0094,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",0.000,0,TDK CORP OF AMERICA
3820,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",C67019,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,TDK CORP OF AMERICA,,0.0094,,,0.0094,USD,Actual,,,FCA,,1.00%,0.0094,USD,0.0094,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P222527BFKAABB,"CAP-CERM,2,200uF,10,0000%,16,000V,X7R,,0805",0.000,0,TDK CORP OF AMERICA
3830,P218146BFJAAAD,"CAP-CERM,180,000PF,5,0000%,50,000V,C0G,,0402",C67020,670_ANC_ADC,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00175,,,0.00175,USD,Actual,,,FCA,,1.00%,0.00175,USD,0.00175,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218146BFJAAAD,"CAP-CERM,180,000PF,5,0000%,50,000V,C0G,,0402",0.000,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3840,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",C80001,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.0012,,,0.0012,USD,Actual,,,FCA,,1.00%,0.0012,USD,0.0012,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,337,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3850,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",C80002,800_A2B,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.0012,,,0.0012,USD,Actual,,,FCA,,1.00%,0.0012,USD,0.0012,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",0.000,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3860,P210447BFKAAAD,"CAP-CERM,100,000NF,10,0000%,50,000V,X7R,,0402",C80002,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00222,,,0.00222,USD,Actual,,,FCA,,1.00%,0.00222,USD,0.00222,Chihuahua,,,,,0,,,0.0022,0.0022,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0022,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,292,P210447BFKAAAD,"CAP-CERM,100,000NF,10,0000%,50,000V,X7R,,0402",0.002,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3870,P247537BFKAAAB,"CAP-CERM,4,700uF,10,0000%,25,000V,X7R,,0805",C80003,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,TDK CORP OF AMERICA,,0.05676,,,0.05676,USD,Actual,,,FCA,,1.00%,0.05676,USD,0.05676,Chihuahua,,,,,0,,,0.0568,0.0568,0.0568,0.0568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0568,0.0568,0.0568,0.0568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,63,P247537BFKAAAB,"CAP-CERM,4,700uF,10,0000%,25,000V,X7R,,0805",0.057,0,TDK CORP OF AMERICA
3880,P23394ABFJAAAD,"CAP-CERM,3,300PF,3,0300%,50,000V,COG,,0402",C80004,800_A2B,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,Murata ElectronicsTrading(Sh,,0.00633,,,0.00633,USD,,,,,,1.00%,0.00633,USD,0.00633,SVAE QAD EE,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P23394ABFJAAAD,"CAP-CERM,3,300PF,3,0300%,50,000V,COG,,0402",0.000,0,Murata ElectronicsTrading(Sh
3890,P23394ABFJAAAD,"CAP-CERM,3,300PF,3,0300%,50,000V,COG,,0402",C80005,800_A2B,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,Murata ElectronicsTrading(Sh,,0.00633,,,0.00633,USD,,,,,,1.00%,0.00633,USD,0.00633,SVAE QAD EE,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P23394ABFJAAAD,"CAP-CERM,3,300PF,3,0300%,50,000V,COG,,0402",0.000,0,Murata ElectronicsTrading(Sh
3900,K247527BFKFABA,"CAP-CERM,4,700uF,10,0000%,16,000V,X7S,,0603",C80006,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Murata Electronics N.A., Inc.",,0.03913,,,0.03913,USD,Actual,,,FCA,,1.00%,0.03913,USD,0.03913,Reynosa,,,,,0,,,0.0391,0.0391,0.0391,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0391,0.0391,0.0391,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,81,K247527BFKFABA,"CAP-CERM,4,700uF,10,0000%,16,000V,X7S,,0603",0.039,0,"Murata Electronics N.A., Inc."
3910,K247527BFKFABA,"CAP-CERM,4,700uF,10,0000%,16,000V,X7S,,0603",C80007,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Murata Electronics N.A., Inc.",,0.03913,,,0.03913,USD,Actual,,,FCA,,1.00%,0.03913,USD,0.03913,Reynosa,,,,,0,,,0.0391,0.0391,0.0391,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0391,0.0391,0.0391,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,81,K247527BFKFABA,"CAP-CERM,4,700uF,10,0000%,16,000V,X7S,,0603",0.039,0,"Murata Electronics N.A., Inc."
3920,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80008,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3930,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80009,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3940,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80010,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3950,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80011,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3960,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80012,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3970,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80013,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3980,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80014,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
3990,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80015,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
4000,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80016,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
4010,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",C80017,800_A2B,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER,,0.00115,,,0.00115,USD,Actual,,,FCA,,1.00%,0.00115,USD,0.00115,Chihuahua,,,,,0,,,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0012,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,379,P210417BFKAAAD,"CAP-CERM,100,000NF,10,0000%,10,000V,X7R,,0402",0.001,0,MURATA ELECTRONICS ROCK MART DISTRIBUTION CENTER
